EmpNo,EmpPU,MasterCustomerCode,JoiningDate,MasterProjectCode,ProjectType,Onsite_Offshore,RoleMapping,TotalExpInYears,AsOfDate
876563,USDELY,Others,03/08/2008,C210EU,P(C21),Onsite,6,16.03,2026-01-31
1924371,INADELY,BFSI04,11/18/2017,P407GL,P(P40),Onsite,3,7.42,2026-01-31
754171,USDELY,BANK03,03/19/2002,N306IN,B(BCH),Offshore,4,22.41,2026-01-31
1486522,MEADELY,WEALTH01,06/30/2013,P407US,P(P40),Offshore,4,11.36,2026-01-31
651053,USDELY,WEALTH02,07/15/2011,S710ANZ,P(S71),Offshore,5,13.06,2026-01-31
1061244,ANZDELY,BFSI05,08/16/2004,P407AP,P(P40),Offshore,4,22.48,2026-01-31
552435,INADELY,BANK03,04/07/2006,P407AP,P(P40),Offshore,4,21.62,2026-01-31
199217,UKDELY,BFSI02,05/10/2010,B194IN,P(B19),Offshore,5,15.86,2026-01-31
817197,USDELY,INSUR01,07/18/2011,S710EU,P(S71),Offshore,4,15.38,2026-01-31
165575,EURDELY,Others,07/23/2007,B194ANZ,P(B19),Onsite,4,20.55,2026-01-31
1695267,ANZDELY,WEALTH01,06/15/2017,P407ANZ,P(P40),Offshore,7,7.37,2026-01-31
1414678,EURDELY,WEALTH02,04/09/2013,U912LA,P(U91),Onsite,4,14.55,2026-01-31
661461,UKDELY,BFSI05,11/14/2007,D305LA,P(D30),Offshore,Subcon,20.14,2026-01-31
1333938,ANZDELY,INSUR03,03/18/2021,C210AP,P(C21),Offshore,5,7.73,2026-01-31
190871,USDELY,WEALTH02,02/22/2003,E412ME,L(LEV),Offshore,5,22.49,2026-01-31
1243502,APDELY,BFSI02,07/25/2010,F520ME,P(F52),Offshore,5,14.23,2026-01-31
452514,USDELY,BFSI01,05/18/2021,W114GL,P(W11),Offshore,3,5.35,2026-01-31
1487156,USDELY,BFSI05,02/28/2016,V013GL,P(V01),Offshore,5,9.46,2026-01-31
944913,APDELY,INSUR02,09/19/2013,K903AP,P(K90),Offshore,7,11.49,2026-01-31
1391778,USDELY,INSUR03,06/12/2019,S710AP,B(BCH),Offshore,6,5.96,2026-01-31
184216,ANZDELY,BANK03,04/27/2003,F520UK,N(TRN),Offshore,Subcon,21.31,2026-01-31
1862235,INADELY,BANK03,03/29/2003,U912GL,P(U91),Offshore,4,25.79,2026-01-31
1186284,EURDELY,CAPMT01,10/15/2024,C210GL,P(C21),Offshore,Subcon,0.56,2026-01-31
1678671,USDELY,WEALTH01,08/03/2003,B194EU,B(BCH),Offshore,5,21.09,2026-01-31
1726702,INADELY,BFSI02,06/23/2012,H710UK,L(LEV),Offshore,5,12.62,2026-01-31
1081891,ANZDELY,BFSI02,12/29/2009,K903UK,L(LEV),Offshore,5,15.55,2026-01-31
730008,APDELY,BANK03,05/25/2010,E412LA,P(E41),Onsite,5,14.1,2026-01-31
720293,APDELY,INSUR03,08/03/2017,T811LA,P(T81),Offshore,4,11.36,2026-01-31
789226,INADELY,BFSI02,11/04/2015,Q508ME,B(BCH),Offshore,4,8.78,2026-01-31
929708,ANZDELY,CAPMT01,06/08/2003,K903UK,P(K90),Offshore,5,25.18,2026-01-31
1016988,INADELY,BANK01,10/14/2007,S710UK,P(S71),Onsite,6,21.19,2026-01-31
1677314,APDELY,BANK01,06/06/2004,M205EU,P(M20),Offshore,5,21.32,2026-01-31
816215,USDELY,BANK01,09/12/2000,E412GL,P(E41),Offshore,6,23.51,2026-01-31
1098466,USDELY,INSUR02,04/03/2012,T811ANZ,P(T81),Onsite,5,16.82,2026-01-31
987684,INADELY,CAPMT01,09/03/2001,E412HQ,P(E41),Offshore,6,25.44,2026-01-31
1674290,EURDELY,BANK02,02/22/2010,V013US,P(V01),Offshore,3,16.51,2026-01-31
1785027,APDELY,WEALTH01,12/16/2014,T811US,P(T81),Offshore,5,12.13,2026-01-31
1438547,ANZDELY,WEALTH02,05/18/2014,D305ME,P(D30),Onsite,5,12.66,2026-01-31
1896149,UKDELY,WEALTH02,10/18/2014,U912GL,P(U91),Offshore,3,10.25,2026-01-31
432171,LADELY,BANK03,05/31/2016,F520GL,P(F52),Offshore,5,8.05,2026-01-31
1834284,INADELY,BANK01,10/23/2000,D305IN,P(D30),Offshore,4,26.14,2026-01-31
197574,ANZDELY,BFSI02,12/27/2021,D305ME,P(D30),Offshore,Subcon,3.17,2026-01-31
1082322,LADELY,BANK02,02/10/2018,E412AP,P(E41),Offshore,6,8.34,2026-01-31
219987,APDELY,CAPMT01,01/10/2013,V013IN,P(V01),Onsite,3,16.07,2026-01-31
431112,INADELY,BANK01,02/16/2025,G601ME,N(TRN),Offshore,4,2.39,2026-01-31
1242729,EURDELY,WEALTH01,11/04/2015,E412EU,L(LEV),Onsite,5,10.43,2026-01-31
1969152,EURDELY,INSUR01,02/06/2024,C210EU,P(C21),Offshore,3,2.39,2026-01-31
1996910,INADELY,INSUR03,10/08/2017,B194HQ,P(B19),Offshore,6,10.08,2026-01-31
896037,ANZDELY,BFSI05,06/21/2025,F520IN,L(LEV),Offshore,6,0.5,2026-01-31
903039,USDELY,Others,02/18/2016,V013GL,P(V01),Offshore,4,8.68,2026-01-31
1691775,ANZDELY,BFSI01,10/07/2020,Q508ME,P(Q50),Offshore,4,6.3,2026-01-31
41252,USDELY,WEALTH02,10/15/2010,H710ANZ,B(BCH),Offshore,5,15.74,2026-01-31
545662,USDELY,BFSI01,02/20/2009,T811GL,P(T81),Offshore,2,19.12,2026-01-31
1192098,USDELY,BFSI03,06/25/2012,R609ANZ,P(R60),Offshore,7,14.12,2026-01-31
1234388,USDELY,WEALTH01,02/25/2003,W114US,P(W11),Offshore,5,25.81,2026-01-31
957872,APDELY,Others,01/26/2020,C210AP,P(C21),Onsite,4,7.74,2026-01-31
1975507,EURDELY,BFSI05,11/10/2019,H710HQ,P(H71),Offshore,5,6.74,2026-01-31
1618665,EURDELY,WEALTH01,02/06/2003,S710ANZ,P(S71),Onsite,4,24.78,2026-01-31
465354,INADELY,BFSI03,02/13/2018,B194EU,P(B19),Offshore,5,10.13,2026-01-31
84525,EURDELY,BANK02,04/16/2022,K903UK,P(K90),Offshore,3,2.95,2026-01-31
1460859,INADELY,BFSI03,08/21/2010,U912ANZ,B(BCH),Onsite,5,18.1,2026-01-31
229441,USDELY,INSUR01,10/11/2013,C210IN,P(C21),Offshore,4,14.34,2026-01-31
286864,MEADELY,BANK03,10/15/2017,W114GL,B(BCH),Offshore,5,6.86,2026-01-31
1044373,USDELY,BANK01,08/02/2011,Q508LA,P(Q50),Onsite,5,13.53,2026-01-31
1668634,EURDELY,INSUR03,05/16/2000,G601IN,P(G60),Offshore,4,26.1,2026-01-31
1963845,APDELY,WEALTH02,05/09/2017,L104UK,L(LEV),Offshore,4,9.53,2026-01-31
1689985,USDELY,BFSI01,10/22/2003,Q508ME,P(Q50),Offshore,6,20.48,2026-01-31
157192,UKDELY,BFSI01,02/18/2012,E412UK,P(E41),Offshore,5,16.2,2026-01-31
230388,ANZDELY,CAPMT02,10/26/2017,C210LA,P(C21),Onsite,4,9.26,2026-01-31
1720836,USDELY,BFSI05,02/22/2004,Q508UK,P(Q50),Offshore,4,20.92,2026-01-31
48922,USDELY,CAPMT01,12/29/2013,H710US,P(H71),Onsite,3,13.12,2026-01-31
599797,USDELY,BFSI05,04/29/2013,V013IN,B(BCH),Offshore,2,13.01,2026-01-31
1123800,INADELY,BANK01,08/31/2017,F520HQ,P(F52),Offshore,5,8.95,2026-01-31
1618485,USDELY,WEALTH01,05/11/2009,F520LA,L(LEV),Offshore,3,17.65,2026-01-31
87764,UKDELY,BFSI01,06/18/2017,L104AP,P(L10),Onsite,4,8.11,2026-01-31
614023,INADELY,WEALTH02,06/02/2003,D305HQ,P(D30),Offshore,5,21.74,2026-01-31
1474499,ANZDELY,BFSI02,02/08/2004,K903UK,P(K90),Onsite,3,23.34,2026-01-31
1631906,ANZDELY,INSUR02,01/05/2014,Q508ME,P(Q50),Offshore,5,10.2,2026-01-31
130177,USDELY,INSUR02,10/04/2007,V013AP,P(V01),Offshore,5,17.5,2026-01-31
565742,ANZDELY,WEALTH02,05/03/2013,C210ME,B(BCH),Offshore,5,11.47,2026-01-31
278048,USDELY,WEALTH01,01/16/2013,E412ME,P(E41),Onsite,3,15.37,2026-01-31
1909380,LADELY,BANK03,04/04/2005,G601AP,P(G60),Offshore,4,22.84,2026-01-31
1889888,INADELY,BANK03,04/24/2018,Q508AP,P(Q50),Onsite,6,8.25,2026-01-31
1716739,UKDELY,BFSI02,04/19/2017,F520ANZ,P(F52),Offshore,4,11.61,2026-01-31
758035,APDELY,WEALTH02,12/21/2020,W114AP,P(W11),Offshore,4,4.97,2026-01-31
597867,USDELY,CAPMT02,10/18/2017,S710ME,P(S71),Offshore,7,11.19,2026-01-31
1508255,ANZDELY,BANK01,08/17/2017,T811US,P(T81),Offshore,6,10.46,2026-01-31
593705,MEADELY,INSUR01,05/12/2006,G601AP,P(G60),Offshore,4,21.31,2026-01-31
1567985,USDELY,BFSI04,12/22/2005,L104AP,B(BCH),Offshore,3,18.25,2026-01-31
605704,EURDELY,INSUR01,12/03/2001,M205HQ,P(M20),Offshore,6,24.75,2026-01-31
1613040,EURDELY,INSUR01,05/22/2003,Q508IN,P(Q50),Offshore,5,21.06,2026-01-31
1258577,APDELY,INSUR02,11/08/2015,S710ME,P(S71),Offshore,4,12.07,2026-01-31
86265,USDELY,INSUR01,10/05/2000,K903US,P(K90),Offshore,5,23.58,2026-01-31
1901177,EURDELY,BFSI01,03/20/2012,H710IN,P(H71),Offshore,6,12.99,2026-01-31
911371,LADELY,BFSI01,05/19/2013,F520HQ,P(F52),Offshore,4,14.22,2026-01-31
101406,APDELY,BANK02,02/12/2000,V013IN,B(BCH),Offshore,7,24.54,2026-01-31
1671118,INADELY,BFSI03,01/02/2016,N306IN,P(N30),Offshore,5,11.86,2026-01-31
1206453,INADELY,INSUR03,09/17/2019,D305HQ,L(LEV),Offshore,3,6.06,2026-01-31
1691157,USDELY,BFSI01,11/14/2003,E412GL,P(E41),Offshore,3,20.29,2026-01-31
282284,EURDELY,INSUR02,01/07/2009,F520IN,P(F52),Offshore,5,19.52,2026-01-31
571020,LADELY,BFSI03,12/31/2006,S710HQ,P(S71),Offshore,6,18.85,2026-01-31
663367,INADELY,BFSI03,03/14/2013,D305US,P(D30),Offshore,6,13.45,2026-01-31
382742,USDELY,BFSI03,06/14/2021,S710EU,B(BCH),Onsite,2,3.75,2026-01-31
1756270,INADELY,INSUR03,02/26/2009,N306ANZ,P(N30),Offshore,4,18.0,2026-01-31
1953930,UKDELY,BFSI02,10/23/2006,H710US,B(BCH),Offshore,3,21.39,2026-01-31
278723,INADELY,BFSI03,12/31/2007,H710ME,P(H71),Offshore,3,17.54,2026-01-31
1813664,USDELY,CAPMT01,01/26/2013,B194US,P(B19),Onsite,4,11.75,2026-01-31
729762,INADELY,INSUR03,08/15/2012,W114GL,B(BCH),Offshore,4,12.64,2026-01-31
429621,UKDELY,BFSI01,04/15/2013,B194LA,P(B19),Offshore,5,15.12,2026-01-31
406054,USDELY,INSUR01,05/07/2012,J802ME,P(J80),Offshore,3,12.37,2026-01-31
71641,APDELY,WEALTH01,06/26/2016,N306ME,P(N30),Offshore,5,9.32,2026-01-31
1080931,INADELY,CAPMT02,12/16/2003,U912ME,B(BCH),Offshore,4,23.6,2026-01-31
1619109,EURDELY,Others,07/01/2021,M205ANZ,P(M20),Onsite,6,6.35,2026-01-31
139680,UKDELY,BFSI04,09/21/2023,V013AP,P(V01),Offshore,4,1.68,2026-01-31
903552,UKDELY,INSUR01,02/20/2018,E412EU,P(E41),Offshore,5,8.0,2026-01-31
438357,EURDELY,WEALTH01,12/14/2021,M205AP,P(M20),Offshore,3,3.12,2026-01-31
612602,USDELY,BANK03,03/13/2010,W114EU,B(BCH),Onsite,5,16.19,2026-01-31
1320554,INADELY,CAPMT01,05/30/2002,B194AP,P(B19),Offshore,4,23.16,2026-01-31
975322,UKDELY,Others,05/09/2024,P407AP,P(P40),Offshore,3,2.3,2026-01-31
1969203,USDELY,BFSI04,11/11/2005,K903AP,P(K90),Offshore,4,18.52,2026-01-31
1155676,UKDELY,INSUR01,12/31/2009,V013EU,B(BCH),Offshore,5,18.15,2026-01-31
826584,ANZDELY,BFSI04,05/07/2024,Q508EU,P(Q50),Offshore,5,0.5,2026-01-31
297976,EURDELY,WEALTH02,06/30/2012,T811LA,P(T81),Offshore,4,13.46,2026-01-31
1231585,USDELY,BANK01,12/03/2007,T811US,N(TRN),Offshore,5,17.85,2026-01-31
1917194,USDELY,BFSI04,08/08/2005,R609LA,P(R60),Offshore,5,21.58,2026-01-31
1339712,ANZDELY,INSUR03,11/28/2017,E412EU,P(E41),Offshore,4,8.61,2026-01-31
1223091,ANZDELY,BANK01,03/19/2005,L104ANZ,P(L10),Offshore,6,22.43,2026-01-31
1177256,USDELY,INSUR01,11/28/2016,D305HQ,P(D30),Offshore,3,9.02,2026-01-31
1804991,EURDELY,INSUR03,11/01/2019,K903UK,P(K90),Offshore,Subcon,6.86,2026-01-31
791341,ANZDELY,BFSI03,10/30/2013,S710AP,P(S71),Offshore,6,15.12,2026-01-31
1583865,INADELY,INSUR02,07/26/2005,P407IN,P(P40),Onsite,6,22.48,2026-01-31
59490,USDELY,BFSI01,04/29/2020,G601EU,P(G60),Offshore,5,4.65,2026-01-31
57441,USDELY,BFSI05,05/01/2000,E412UK,P(E41),Onsite,6,28.11,2026-01-31
782022,UKDELY,INSUR02,11/06/2014,W114LA,P(W11),Offshore,3,14.29,2026-01-31
1440482,LADELY,BFSI05,09/20/2006,K903IN,P(K90),Offshore,4,19.97,2026-01-31
987064,USDELY,BANK03,06/29/2025,W114US,P(W11),Offshore,Subcon,2.68,2026-01-31
669273,INADELY,BANK03,12/28/2006,G601UK,P(G60),Offshore,5,17.34,2026-01-31
775410,APDELY,BANK01,05/04/2014,N306GL,P(N30),Offshore,6,10.5,2026-01-31
1774773,ANZDELY,BANK01,12/22/2007,T811LA,P(T81),Offshore,6,19.08,2026-01-31
399680,EURDELY,CAPMT01,02/22/2011,R609EU,B(BCH),Offshore,5,16.45,2026-01-31
966194,ANZDELY,CAPMT02,03/30/2009,H710UK,P(H71),Offshore,3,17.12,2026-01-31
1285941,LADELY,BANK03,04/18/2019,N306LA,P(N30),Offshore,4,6.74,2026-01-31
1751468,ANZDELY,CAPMT02,08/10/2015,F520US,P(F52),Offshore,5,12.74,2026-01-31
576123,INADELY,CAPMT01,09/05/2012,H710LA,P(H71),Onsite,6,14.7,2026-01-31
455840,UKDELY,INSUR02,06/02/2002,T811ME,P(T81),Offshore,4,24.02,2026-01-31
254453,APDELY,BANK02,11/21/2000,T811AP,B(BCH),Offshore,4,23.6,2026-01-31
1324506,EURDELY,BANK02,03/08/2008,U912IN,P(U91),Offshore,4,18.32,2026-01-31
1548934,ANZDELY,BFSI05,09/20/2018,R609AP,P(R60),Offshore,3,6.91,2026-01-31
10112,INADELY,BFSI05,04/04/2001,T811LA,P(T81),Offshore,6,25.29,2026-01-31
1244952,EURDELY,WEALTH01,09/04/2000,K903IN,P(K90),Offshore,6,26.5,2026-01-31
114290,UKDELY,INSUR03,03/22/2003,C210LA,P(C21),Offshore,5,22.08,2026-01-31
613735,LADELY,BFSI03,09/27/2014,E412IN,P(E41),Onsite,5,13.82,2026-01-31
1330091,ANZDELY,BFSI04,04/10/2008,R609GL,P(R60),Offshore,3,16.21,2026-01-31
490463,MEADELY,INSUR02,07/19/2008,W114IN,P(W11),Offshore,3,18.8,2026-01-31
687977,APDELY,BFSI03,08/03/2006,N306UK,B(BCH),Offshore,6,18.6,2026-01-31
696642,INADELY,BFSI01,12/16/2018,U912HQ,P(U91),Offshore,3,7.6,2026-01-31
167200,MEADELY,INSUR01,03/09/2017,S710ME,P(S71),Onsite,6,11.35,2026-01-31
1845208,ANZDELY,Others,05/29/2015,Q508ANZ,P(Q50),Onsite,5,10.85,2026-01-31
68672,USDELY,BFSI02,12/26/2007,U912EU,B(BCH),Offshore,5,20.32,2026-01-31
1573063,ANZDELY,BANK01,05/18/2020,K903ANZ,L(LEV),Offshore,5,8.34,2026-01-31
1195215,MEADELY,INSUR01,07/16/2004,M205EU,P(M20),Offshore,5,23.94,2026-01-31
556328,ANZDELY,BFSI03,08/19/2024,F520ME,P(F52),Offshore,5,1.45,2026-01-31
1141473,APDELY,BANK02,10/04/2010,G601LA,L(LEV),Offshore,5,17.03,2026-01-31
1302654,UKDELY,BANK02,05/11/2018,Q508ANZ,B(BCH),Offshore,Subcon,7.14,2026-01-31
1406466,EURDELY,BANK02,02/04/2008,V013US,P(V01),Offshore,Subcon,19.8,2026-01-31
1835691,USDELY,INSUR03,03/22/2000,W114EU,P(W11),Offshore,5,25.48,2026-01-31
963305,INADELY,INSUR03,10/12/2002,K903HQ,P(K90),Onsite,5,25.13,2026-01-31
132371,UKDELY,WEALTH02,04/28/2017,E412AP,P(E41),Offshore,6,7.0,2026-01-31
1425814,MEADELY,CAPMT02,06/03/2003,B194US,P(B19),Offshore,5,24.92,2026-01-31
151207,ANZDELY,BFSI02,03/17/2024,U912HQ,P(U91),Offshore,3,1.05,2026-01-31
1117371,ANZDELY,BFSI03,08/03/2020,C210AP,P(C21),Offshore,2,4.91,2026-01-31
1473761,INADELY,INSUR03,01/06/2006,M205EU,P(M20),Offshore,4,18.59,2026-01-31
769724,INADELY,BFSI04,07/26/2023,P407IN,P(P40),Onsite,5,2.63,2026-01-31
758057,ANZDELY,CAPMT02,01/03/2000,G601ANZ,P(G60),Offshore,2,26.87,2026-01-31
1102768,APDELY,WEALTH02,10/15/2004,Q508AP,P(Q50),Offshore,4,21.6,2026-01-31
345758,USDELY,BANK03,07/08/2008,M205ME,P(M20),Offshore,3,18.46,2026-01-31
754518,USDELY,BFSI02,01/03/2009,C210LA,P(C21),Offshore,4,19.77,2026-01-31
1502092,INADELY,BFSI01,02/26/2021,J802LA,P(J80),Onsite,5,3.05,2026-01-31
366518,INADELY,BANK02,04/13/2014,H710LA,P(H71),Offshore,6,10.92,2026-01-31
1979974,EURDELY,BFSI03,04/05/2013,N306US,P(N30),Onsite,5,11.0,2026-01-31
565334,MEADELY,CAPMT02,03/13/2010,S710UK,L(LEV),Offshore,5,18.03,2026-01-31
108504,UKDELY,BFSI01,04/21/2016,M205HQ,P(M20),Offshore,6,11.02,2026-01-31
1444285,UKDELY,BFSI01,07/13/2016,K903UK,P(K90),Offshore,4,9.97,2026-01-31
1254067,INADELY,CAPMT02,11/15/2005,S710EU,P(S71),Offshore,6,21.23,2026-01-31
811309,ANZDELY,WEALTH02,07/28/2024,B194UK,P(B19),Onsite,5,3.35,2026-01-31
1049092,INADELY,INSUR01,03/07/2016,U912ANZ,P(U91),Offshore,5,8.56,2026-01-31
1797568,INADELY,CAPMT02,03/30/2017,G601HQ,P(G60),Offshore,5,10.07,2026-01-31
1453435,USDELY,INSUR02,06/26/2023,K903UK,P(K90),Onsite,5,4.72,2026-01-31
366793,USDELY,BANK02,09/05/2017,L104AP,N(TRN),Offshore,6,9.63,2026-01-31
1395931,UKDELY,BANK02,09/24/2010,T811HQ,P(T81),Onsite,Subcon,13.82,2026-01-31
1745990,INADELY,INSUR02,06/19/2012,H710ANZ,P(H71),Onsite,4,14.72,2026-01-31
450861,USDELY,BANK03,09/14/2015,Q508AP,B(BCH),Offshore,5,10.53,2026-01-31
1511977,INADELY,CAPMT01,11/03/2021,L104US,P(L10),Onsite,3,3.42,2026-01-31
1239338,ANZDELY,WEALTH01,03/28/2005,K903UK,P(K90),Offshore,4,21.05,2026-01-31
1254642,MEADELY,BFSI04,05/04/2004,U912HQ,P(U91),Onsite,5,24.22,2026-01-31
1062913,ANZDELY,BFSI04,10/13/2002,K903UK,P(K90),Offshore,5,26.19,2026-01-31
1187499,MEADELY,WEALTH01,10/18/2006,R609UK,P(R60),Offshore,4,21.24,2026-01-31
1933979,USDELY,WEALTH01,02/18/2014,J802AP,P(J80),Offshore,6,14.83,2026-01-31
925019,LADELY,BFSI02,01/04/2002,M205ANZ,P(M20),Offshore,5,23.76,2026-01-31
578398,EURDELY,BANK01,01/11/2003,P407IN,B(BCH),Offshore,5,25.35,2026-01-31
363430,LADELY,BFSI04,05/12/2014,R609US,P(R60),Onsite,4,10.41,2026-01-31
888603,UKDELY,CAPMT02,04/15/2021,T811EU,L(LEV),Onsite,4,3.21,2026-01-31
926515,USDELY,BANK02,07/05/2003,K903LA,P(K90),Onsite,4,22.28,2026-01-31
202098,INADELY,CAPMT02,11/12/2024,H710AP,P(H71),Offshore,6,3.51,2026-01-31
708572,USDELY,INSUR02,12/19/2024,B194IN,B(BCH),Onsite,6,1.89,2026-01-31
1463090,USDELY,BANK01,03/22/2019,B194AP,P(B19),Onsite,4,5.26,2026-01-31
921752,LADELY,BFSI02,10/04/2022,V013IN,B(BCH),Offshore,6,1.86,2026-01-31
1294230,USDELY,BFSI04,05/02/2019,V013GL,B(BCH),Offshore,4,9.78,2026-01-31
1632301,ANZDELY,BANK03,10/28/2024,B194US,P(B19),Offshore,3,1.15,2026-01-31
129374,LADELY,WEALTH01,04/05/2017,L104EU,P(L10),Onsite,5,7.23,2026-01-31
358252,INADELY,CAPMT01,07/27/2003,E412GL,P(E41),Onsite,4,24.67,2026-01-31
345401,ANZDELY,BFSI02,07/10/2009,W114EU,P(W11),Onsite,5,14.86,2026-01-31
820146,ANZDELY,INSUR02,11/29/2019,G601GL,P(G60),Offshore,5,6.04,2026-01-31
976932,USDELY,WEALTH01,04/24/2013,N306ME,P(N30),Onsite,5,13.8,2026-01-31
655968,USDELY,BFSI01,02/20/2015,S710UK,P(S71),Offshore,5,9.05,2026-01-31
1048676,USDELY,BANK01,08/13/2010,D305EU,P(D30),Offshore,7,16.11,2026-01-31
1867321,LADELY,BANK02,01/23/2006,N306UK,B(BCH),Offshore,6,22.89,2026-01-31
1313705,INADELY,BFSI04,04/20/2015,G601GL,P(G60),Offshore,Subcon,10.16,2026-01-31
1882149,USDELY,CAPMT01,10/01/2015,H710UK,P(H71),Offshore,6,10.57,2026-01-31
237636,USDELY,INSUR01,08/08/2015,H710ANZ,P(H71),Offshore,5,11.7,2026-01-31
486638,ANZDELY,BFSI03,04/07/2006,J802LA,P(J80),Offshore,7,22.24,2026-01-31
1335570,USDELY,BFSI04,06/08/2003,D305US,P(D30),Offshore,3,25.45,2026-01-31
1161911,USDELY,BFSI01,07/26/2009,T811LA,B(BCH),Onsite,6,17.6,2026-01-31
1736076,ANZDELY,BFSI02,12/18/2018,W114GL,P(W11),Onsite,6,5.29,2026-01-31
1599930,INADELY,BFSI04,04/04/2018,U912HQ,P(U91),Offshore,5,8.44,2026-01-31
257951,EURDELY,INSUR03,04/03/2014,J802EU,P(J80),Offshore,6,14.88,2026-01-31
1099056,UKDELY,INSUR02,03/02/2025,N306GL,P(N30),Offshore,2,1.62,2026-01-31
1632215,UKDELY,CAPMT02,07/06/2020,T811ANZ,P(T81),Offshore,4,3.91,2026-01-31
596101,USDELY,INSUR03,12/14/2008,K903UK,P(K90),Offshore,5,17.86,2026-01-31
1339028,INADELY,INSUR03,04/07/2001,T811AP,P(T81),Offshore,5,25.81,2026-01-31
1449466,INADELY,Others,10/24/2001,F520HQ,P(F52),Offshore,6,23.63,2026-01-31
313881,INADELY,BFSI04,10/12/2024,K903GL,N(TRN),Offshore,3,1.31,2026-01-31
1219159,EURDELY,INSUR01,10/31/2004,P407EU,P(P40),Offshore,4,21.11,2026-01-31
1078491,USDELY,BFSI03,01/21/2011,K903ANZ,P(K90),Offshore,6,14.37,2026-01-31
723836,LADELY,BANK02,05/24/2020,J802ME,P(J80),Offshore,5,4.71,2026-01-31
1594441,USDELY,CAPMT02,09/09/2011,H710EU,P(H71),Offshore,4,15.01,2026-01-31
157561,ANZDELY,WEALTH02,12/11/2016,N306HQ,P(N30),Onsite,4,10.73,2026-01-31
651534,APDELY,CAPMT01,01/10/2012,N306GL,P(N30),Onsite,7,15.6,2026-01-31
1689523,MEADELY,BANK03,03/16/2002,S710US,P(S71),Offshore,5,22.44,2026-01-31
1832067,ANZDELY,BFSI05,03/23/2015,G601EU,P(G60),Offshore,6,11.03,2026-01-31
800655,MEADELY,BANK02,12/22/2007,N306UK,P(N30),Offshore,6,20.2,2026-01-31
769635,ANZDELY,BANK01,07/05/2019,L104EU,P(L10),Offshore,2,7.32,2026-01-31
1712423,LADELY,CAPMT01,11/26/2004,D305GL,P(D30),Offshore,5,23.0,2026-01-31
935240,UKDELY,BFSI04,06/14/2019,Q508EU,P(Q50),Offshore,5,7.89,2026-01-31
1921177,UKDELY,WEALTH02,11/25/2009,J802ANZ,P(J80),Offshore,5,17.76,2026-01-31
1610909,ANZDELY,WEALTH01,08/18/2019,K903ME,P(K90),Offshore,6,5.51,2026-01-31
1966815,ANZDELY,WEALTH01,02/28/2015,C210IN,B(BCH),Onsite,4,12.48,2026-01-31
1419536,INADELY,INSUR01,03/13/2010,H710AP,P(H71),Offshore,5,16.31,2026-01-31
291197,LADELY,WEALTH02,12/12/2018,L104HQ,P(L10),Onsite,5,10.11,2026-01-31
756964,USDELY,INSUR03,07/19/2017,B194UK,P(B19),Offshore,6,6.86,2026-01-31
705598,INADELY,BANK02,04/23/2009,F520ME,P(F52),Onsite,6,15.27,2026-01-31
943102,INADELY,BANK02,01/26/2023,S710LA,P(S71),Offshore,5,1.8,2026-01-31
77084,USDELY,BANK01,12/07/2003,F520ANZ,P(F52),Offshore,3,24.6,2026-01-31
372768,UKDELY,CAPMT01,01/27/2002,J802AP,N(TRN),Offshore,3,22.55,2026-01-31
1195361,UKDELY,WEALTH01,08/28/2024,K903US,P(K90),Offshore,6,2.95,2026-01-31
274959,UKDELY,BANK03,12/07/2004,E412EU,L(LEV),Offshore,5,22.93,2026-01-31
1185149,INADELY,WEALTH01,02/12/2012,Q508EU,P(Q50),Offshore,4,14.21,2026-01-31
788308,UKDELY,BFSI03,01/10/2018,U912GL,N(TRN),Offshore,5,7.72,2026-01-31
1671435,UKDELY,WEALTH01,01/24/2009,K903LA,P(K90),Offshore,4,19.19,2026-01-31
1142312,ANZDELY,BFSI02,07/12/2008,F520EU,P(F52),Offshore,5,19.05,2026-01-31
1528386,ANZDELY,BANK03,11/04/2009,K903UK,P(K90),Offshore,5,17.28,2026-01-31
958088,APDELY,Others,03/27/2011,K903US,B(BCH),Offshore,6,17.73,2026-01-31
1859604,MEADELY,BFSI01,09/21/2005,P407EU,P(P40),Offshore,6,20.04,2026-01-31
721542,MEADELY,BANK01,09/06/2012,C210ANZ,B(BCH),Offshore,4,16.36,2026-01-31
1651400,APDELY,WEALTH02,03/28/2023,V013GL,P(V01),Offshore,4,0.95,2026-01-31
1433740,EURDELY,CAPMT02,03/06/2009,P407LA,P(P40),Offshore,6,15.92,2026-01-31
1946818,EURDELY,INSUR01,02/26/2022,P407ANZ,P(P40),Offshore,5,5.58,2026-01-31
1199105,UKDELY,BFSI05,12/12/2022,B194LA,P(B19),Offshore,Subcon,4.71,2026-01-31
1101212,ANZDELY,Others,02/11/2018,E412EU,P(E41),Offshore,6,8.58,2026-01-31
410399,ANZDELY,BANK02,09/12/2011,F520ME,P(F52),Offshore,5,16.84,2026-01-31
1952344,USDELY,INSUR01,10/03/2014,G601UK,P(G60),Offshore,3,11.32,2026-01-31
1554737,EURDELY,BANK01,07/07/2000,T811GL,P(T81),Offshore,5,26.54,2026-01-31
559599,UKDELY,BFSI05,09/21/2005,B194ANZ,P(B19),Offshore,5,19.18,2026-01-31
647070,INADELY,INSUR02,04/14/2013,R609US,P(R60),Offshore,6,12.3,2026-01-31
